concoct_megahit_6_4_3	K03642
metabat2.spades.7_252_1	K12555
metabat2.spades.7_259_2	K00687
metabat2.spades.7_259_2	K12553
metabat2.spades.7_259_2	K21465
metabat2.spades.7_259_2	K21466
metabat2.spades.7_271_2	K07284
metabat2.spades.7_271_4	K05366
metabat2.spades.7_289_1	K01776
metabat2.spades.7_339_2	K21471
metabat2.spades.7_359_2	K01921
metabat2.spades.7_375_1	K07082
metabat2.spades.7_380_2	K17733
metabat2.spades.7_380_2	K19304
metabat2.spades.7_444_1	K02545
metabat2.spades.7_444_1	K21467
metabat2.spades.7_448_5	K07082
vamb.megahit.295_1_26	K08309
vamb.megahit.295_1_51	K05515
vamb.megahit.295_2_13	K01776
vamb.megahit.295_5_29	K01924
vamb.megahit.295_5_67	K01775
vamb.megahit.295_19_11	K21471
vamb.megahit.295_20_1	K05366
vamb.megahit.295_24_1	K01928
vamb.megahit.295_24_17	K05364
vamb.megahit.295_42_16	K06153
vamb.megahit.295_52_1	K07258
vamb.megahit.295_53_52	K00075
vamb.megahit.295_54_10	K01448
vamb.megahit.295_57_5	K01775
vamb.megahit.295_65_41	K03980
vamb.megahit.295_72_6	K21471
vamb.megahit.295_74_24	K05515
vamb.megahit.295_74_28	K07082
vamb.megahit.295_90_52	K07260
vamb.megahit.295_94_20	K00790
vamb.megahit.295_95_23	K06381
vamb.megahit.295_99_17	K01921
vamb.megahit.295_102_5	K06381
vamb.megahit.295_103_6	K00790
vamb.megahit.295_103_7	K02563
vamb.megahit.295_103_9	K01925
vamb.megahit.295_103_10	K01000
vamb.megahit.295_103_12	K01928
vamb.megahit.295_103_13	K03587
vamb.megahit.295_103_13	K08384
vamb.megahit.295_104_11	K21471
vamb.megahit.295_112_6	K07258
vamb.megahit.295_114_17	K07258
vamb.megahit.295_117_9	K01448
vamb.megahit.295_121_76	K08307
vamb.megahit.295_121_76	K19224
vamb.megahit.295_125_16	K01921
vamb.megahit.295_128_4	K01297
vamb.megahit.295_128_10	K01448
vamb.megahit.39_2_6	K07258
vamb.megahit.39_5_30	K05366
vamb.megahit.39_6_45	K01297
vamb.megahit.39_7_7	K18988
vamb.megahit.39_7_54	K07258
vamb.megahit.39_9_26	K00790
vamb.megahit.39_9_30	K01924
vamb.megahit.39_9_31	K19302
vamb.megahit.39_9_48	K01775
vamb.megahit.39_9_165	K01448
vamb.megahit.39_12_48	K00790
vamb.megahit.39_12_49	K00075
vamb.megahit.39_12_50	K02563
vamb.megahit.39_12_52	K01000
vamb.megahit.39_12_54	K01928
vamb.megahit.39_12_55	K03587
vamb.megahit.39_12_55	K08384
vamb.megahit.39_12_94	K06381
vamb.megahit.39_12_126	K05366
vamb.megahit.39_12_164	K21472
vamb.megahit.39_12_165	K07260
vamb.megahit.39_12_218	K01925
vamb.megahit.39_12_220	K01448
vamb.megahit.39_13_179	K07258
vamb.megahit.39_14_74	K01928
vamb.megahit.39_15_28	K08309
vamb.megahit.39_26_1	K06153
vamb.megahit.39_30_40	K07258
vamb.megahit.39_34_9	K00790
vamb.megahit.39_39_60	K06381
vamb.megahit.39_39_96	K03980
vamb.megahit.39_39_101	K21471
vamb.megahit.39_42_92	K07082
vamb.megahit.39_43_56	K07258
vamb.megahit.39_43_56	K07262
vamb.megahit.39_43_86	K07082
vamb.megahit.39_43_87	K05515
vamb.megahit.39_44_3	K05366
vamb.megahit.39_44_11	K05515
vamb.megahit.39_45_65	K01297
vamb.megahit.39_46_83	K01921
vamb.megahit.39_47_14	K00075
vamb.megahit.39_47_32	K07284
vamb.megahit.39_49_14	K03642
vamb.megahit.39_56_65	K07258
vamb.megahit.39_58_23	K03587
vamb.megahit.39_58_23	K08384
vamb.megahit.39_61_8	K01776
vamb.megahit.39_62_76	K21471
vamb.megahit.488_1_42	K01924
vamb.megahit.488_4_25	K05364
vamb.megahit.488_4_72	K01921
vamb.megahit.488_4_159	K19302
vamb.megahit.488_5_64	K07258
vamb.megahit.488_5_85	K05515
vamb.megahit.488_5_101	K08309
vamb.megahit.488_5_173	K01448
vamb.megahit.488_6_71	K01921
vamb.megahit.488_7_41	K06381
vamb.megahit.488_8_30	K01448
vamb.megahit.488_8_124	K01776
vamb.megahit.488_8_231	K01297
vamb.megahit.488_8_293	K03980
vamb.megahit.488_8_331	K07258
vamb.megahit.488_8_400	K00790
vamb.megahit.488_8_401	K06381
vamb.megahit.488_9_18	K00075
vamb.megahit.488_9_52	K21471
vamb.megahit.488_9_75	K01775
vamb.megahit.488_9_94	K01928
vamb.megahit.488_9_180	K19302
vamb.megahit.488_9_186	K01448
vamb.megahit.488_10_28	K07258
vamb.megahit.488_11_41	K01921
vamb.megahit.488_13_75	K21471
vamb.megahit.488_14_85	K01921
vamb.megahit.488_14_173	K06153
vamb.megahit.488_14_304	K05366
vamb.megahit.488_14_332	K03587
vamb.megahit.488_14_332	K08384
vamb.megahit.488_14_333	K01928
vamb.megahit.488_14_334	K01000
vamb.megahit.488_14_335	K01925
vamb.megahit.488_14_337	K02563
vamb.megahit.488_14_338	K00790
vamb.megahit.488_14_395	K07082
vamb.megahit.488_14_399	K05515
vamb.megahit.488_14_452	K21471
vamb.megahit.488_14_469	K01448
vamb.megahit.488_14_525	K07258
vamb.megahit.488_14_531	K07258
vamb.megahit.77_2_129	K00075
vamb.megahit.77_2_143	K21471
vamb.megahit.77_2_149	K05515
vamb.megahit.77_3_17	K01924
vamb.megahit.77_4_65	K06381
vamb.megahit.77_10_101	K01921
vamb.megahit.77_10_102	K01776
vamb.megahit.77_11_10	K01775
vamb.megahit.77_14_12	K21471
vamb.megahit.77_19_109	K07082
vamb.megahit.77_19_112	K05515
vamb.megahit.77_21_11	K01775
vamb.megahit.77_21_28	K07258
vamb.megahit.77_21_82	K03587
vamb.megahit.77_21_82	K08384
vamb.megahit.77_21_89	K01448
vamb.megahit.77_27_79	K08641
vamb.megahit.77_29_3	K00790
vamb.megahit.77_29_10	K03980
vamb.megahit.77_32_5	K01448
vamb.megahit.77_33_54	K05364
vamb.megahit.77_33_79	K03980
vamb.megahit.77_35_31	K03587
vamb.megahit.77_35_31	K08384
vamb.megahit.77_35_32	K01928
vamb.megahit.77_35_34	K01000
vamb.megahit.77_35_36	K02563
vamb.megahit.77_35_37	K00790
vamb.megahit.77_35_43	K08309
vamb.megahit.77_36_5	K01928
vamb.megahit.77_36_6	K00790
vamb.megahit.77_38_1	K01925
vamb.megahit.77_39_65	K01775
vamb.megahit.77_39_72	K03980
vamb.megahit.77_45_12	K05366
vamb.megahit.77_48_9	K07258
vamb.megahit.77_49_20	K03980
vamb.megahit.77_50_4	K21471
vamb.megahit.77_53_31	K07258
vamb.megahit.77_68_2	K06153
vamb.megahit.77_68_5	K08309
vamb.megahit.77_72_8	K07258
vamb.megahit.77_83_9	K00790
vamb.megahit.77_83_10	K06381
vamb.megahit.77_83_28	K01775
vamb.megahit.78_69_30	K07284
vamb.megahit.78_73_10	K19302
vamb.megahit.78_91_7	K06153
vamb.megahit.78_92_9	K02563
vamb.megahit.78_124_12	K01924
vamb.megahit.78_124_12	K01928
vamb.megahit.78_124_13	K01000
vamb.megahit.78_154_1	K01925
vamb.megahit.78_154_2	K01925
vamb.megahit.78_177_10	K01925
vamb.spades.1056_2_37	K01448
vamb.spades.1056_2_130	K01776
vamb.spades.1056_6_4	K01921
vamb.spades.1056_6_27	K05364
vamb.spades.1056_8_33	K01928
vamb.spades.1056_8_43	K01775
vamb.spades.1056_8_62	K21471
vamb.spades.1056_8_79	K00075
vamb.spades.1056_8_105	K07258
vamb.spades.1056_12_5	K01448
vamb.spades.1056_15_22	K01921
vamb.spades.1056_15_45	K07260
vamb.spades.1056_16_97	K05366
vamb.spades.1056_16_124	K03587
vamb.spades.1056_16_124	K08384
vamb.spades.1056_16_125	K01928
vamb.spades.1056_16_126	K01000
vamb.spades.1056_16_127	K01925
vamb.spades.1056_16_129	K02563
vamb.spades.1056_16_130	K00790
vamb.spades.1056_16_173	K07082
vamb.spades.1056_16_177	K05515
vamb.spades.1056_16_223	K07258
vamb.spades.1056_16_229	K07258
vamb.spades.1056_20_5	K01448
vamb.spades.1056_25_31	K06381
vamb.spades.1056_30_3	K08309
vamb.spades.1056_30_18	K05515
vamb.spades.1056_30_38	K07258
vamb.spades.1056_30_62	K03980
vamb.spades.1056_34_29	K01921
vamb.spades.1056_35_32	K01924
vamb.spades.1056_36_7	K06381
vamb.spades.1056_36_8	K00790
vamb.spades.1056_39_38	K06153
vamb.spades.1056_39_60	K01921
vamb.spades.1056_40_3	K19302
vamb.spades.1056_45_39	K01297
vamb.spades.1056_49_3	K03980
vamb.spades.108_3_51	K08309
vamb.spades.108_6_34	K01775
vamb.spades.108_8_75	K01448
vamb.spades.108_10_41	K01448
vamb.spades.108_10_42	K01776
vamb.spades.108_10_83	K05515
vamb.spades.108_11_17	K05366
vamb.spades.108_11_17	K12555
vamb.spades.108_17_52	K03980
vamb.spades.108_17_58	K07258
vamb.spades.108_19_35	K05515
vamb.spades.108_19_35	K21467
vamb.spades.108_19_155	K01921
vamb.spades.108_19_315	K05515
vamb.spades.108_19_319	K07082
vamb.spades.108_20_2	K13694
vamb.spades.108_20_2	K21471
vamb.spades.108_23_47	K06381
vamb.spades.108_26_22	K07260
vamb.spades.108_26_29	K01448
vamb.spades.108_26_118	K08309
vamb.spades.108_26_161	K21471
vamb.spades.108_26_232	K05366
vamb.spades.108_26_232	K12555
vamb.spades.108_29_7	K08384
vamb.spades.108_29_8	K01928
vamb.spades.108_29_10	K01000
vamb.spades.108_29_11	K01925
vamb.spades.108_29_13	K02563
vamb.spades.108_29_14	K01924
vamb.spades.108_29_15	K00075
vamb.spades.108_29_16	K00790
vamb.spades.108_29_102	K07258
vamb.spades.108_29_139	K07258
vamb.spades.108_30_64	K06381
vamb.spades.108_30_65	K00790
vamb.spades.108_32_58	K03642
vamb.spades.108_32_109	K05363
vamb.spades.108_32_109	K11693
vamb.spades.108_32_110	K01775
vamb.spades.108_34_65	K06153
vamb.spades.1_1_1	K06381
vamb.spades.1_1_23	K01921
vamb.spades.1_7_5	K00790
vamb.spades.1_7_23	K08309
vamb.spades.1_7_71	K05364
vamb.spades.1_7_109	K07258
vamb.spades.1_7_194	K07258
vamb.spades.1_7_260	K07258
vamb.spades.1_10_17	K03587
vamb.spades.1_10_17	K08384
vamb.spades.1_10_18	K07258
vamb.spades.1_10_19	K05363
vamb.spades.1_10_19	K11693
vamb.spades.1_10_20	K01775
vamb.spades.1_11_26	K06153
vamb.spades.1_11_121	K01448
vamb.spades.1_18_1	K06381
vamb.spades.1_26_4	K07082
vamb.spades.1_26_61	K03980
vamb.spades.1_26_91	K05515
vamb.spades.1_26_98	K06381
vamb.spades.1_26_99	K01448
vamb.spades.1_27_38	K19302
vamb.spades.1_31_23	K00075
vamb.spades.1_31_24	K21471
vamb.spades.1_33_90	K21471
vamb.spades.1_36_49	K01775
vamb.spades.1_38_64	K08641
vamb.spades.1_41_45	K01924
vamb.spades.1_41_58	K00790
vamb.spades.1_41_60	K01000
vamb.spades.1_41_62	K01928
vamb.spades.1_41_63	K03587
vamb.spades.1_41_63	K08384
vamb.spades.1_41_83	K02563
vamb.spades.1_41_87	K05366
vamb.spades.1_41_90	K01448
vamb.spades.1_42_32	K01925
vamb.spades.1_42_33	K01776
vamb.spades.1_42_35	K01448
vamb.spades.1_42_56	K01775
vamb.spades.1_42_65	K01448
vamb.spades.21_2_64	K00790
vamb.spades.21_2_65	K00075
vamb.spades.21_2_66	K01924
vamb.spades.21_2_67	K02563
vamb.spades.21_2_69	K01925
vamb.spades.21_2_70	K01000
vamb.spades.21_2_72	K01928
vamb.spades.21_2_73	K03587
vamb.spades.21_2_73	K08384
vamb.spades.21_7_14	K05363
vamb.spades.21_7_14	K11693
vamb.spades.21_7_15	K01775
vamb.spades.21_7_50	K00790
vamb.spades.21_7_51	K06381
vamb.spades.21_10_12	K05364
vamb.spades.21_14_31	K01448
vamb.spades.21_14_134	K19224
vamb.spades.21_14_134	K21471
vamb.spades.21_15_62	K08309
vamb.spades.21_15_119	K01448
vamb.spades.21_15_169	K05366
vamb.spades.21_15_169	K12555
vamb.spades.21_16_115	K01448
vamb.spades.21_17_23	K01775
vamb.spades.21_19_3	K01448
vamb.spades.21_24_78	K21471
vamb.spades.21_24_106	K03980
vamb.spades.21_25_29	K06153
vamb.spades.21_26_20	K07258
vamb.spades.21_27_13	K06381
vamb.spades.21_31_13	K01921
vamb.spades.21_31_74	K07258
vamb.spades.21_32_37	K07258
vamb.spades.21_32_123	K03980
vamb.spades.21_32_154	K05515
vamb.spades.21_32_174	K01776
vamb.spades.21_32_175	K01448
vamb.spades.21_32_185	K01448
vamb.spades.21_32_204	K07284
vamb.spades.21_36_24	K06381
vamb.spades.21_39_2	K01448
vamb.spades.21_40_18	K07258
vamb.spades.21_40_88	K05515
vamb.spades.21_40_90	K07082
vamb.spades.21_41_18	K00790
vamb.spades.222_1_26	K05364
vamb.spades.222_2_37	K03980
vamb.spades.222_2_145	K00790
vamb.spades.222_2_146	K06381
vamb.spades.222_3_1	K06153
vamb.spades.222_5_29	K07258
vamb.spades.222_5_39	K07258
vamb.spades.222_5_90	K05515
vamb.spades.222_5_94	K07082
vamb.spades.222_13_37	K07260
vamb.spades.222_13_71	K01921
vamb.spades.222_15_8	K03980
vamb.spades.222_16_24	K01448
vamb.spades.222_18_37	K01776
vamb.spades.222_22_102	K07258
vamb.spades.222_22_122	K05515
vamb.spades.222_22_138	K08309
vamb.spades.222_24_1	K00790
vamb.spades.222_24_2	K02563
vamb.spades.222_24_4	K01925
vamb.spades.222_24_5	K01000
vamb.spades.222_24_6	K01928
vamb.spades.222_24_7	K03587
vamb.spades.222_24_7	K08384
vamb.spades.222_24_34	K05366
vamb.spades.222_26_57	K01448
vamb.spades.222_28_42	K06381
vamb.spades.222_30_16	K21471
vamb.spades.222_32_7	K01924
vamb.spades.222_42_82	K01448
vamb.spades.222_42_161	K01928
vamb.spades.222_45_60	K01775
vamb.spades.222_45_61	K01297
vamb.spades.222_45_108	K01921
vamb.spades.222_45_130	K19302
vamb.spades.222_46_22	K00075
vamb.spades.222_47_35	K21471
vamb.spades.222_47_54	K01775
vamb.spades.222_49_50	K01921
vamb.spades.267_10_3	K01448
vamb.spades.267_10_5	K01448
vamb.spades.267_16_12	K01775
vamb.spades.267_18_26	K00790
vamb.spades.267_18_27	K01924
vamb.spades.267_18_28	K02563
vamb.spades.267_18_30	K01925
vamb.spades.267_18_31	K01000
vamb.spades.267_18_33	K01928
vamb.spades.267_18_34	K03587
vamb.spades.267_18_34	K08384
vamb.spades.267_18_45	K07284
vamb.spades.267_19_2	K05363
vamb.spades.267_19_2	K11693
vamb.spades.267_19_22	K01776
vamb.spades.267_24_7	K21471
vamb.spades.267_30_20	K08309
vamb.spades.267_31_11	K08641
vamb.spades.267_31_163	K01775
vamb.spades.267_32_11	K06381
vamb.spades.267_37_20	K06153
vamb.spades.267_40_12	K01921
vamb.spades.267_40_20	K01775
vamb.spades.267_40_50	K05364
vamb.spades.267_44_13	K19302
vamb.spades.267_44_26	K01448
vamb.spades.267_44_27	K01448
vamb.spades.267_44_32	K01448
vamb.spades.267_44_39	K01921
vamb.spades.267_47_31	K03980
vamb.spades.267_49_2	K07082
vamb.spades.267_49_3	K05515
vamb.spades.267_49_46	K07258
vamb.spades.267_49_68	K07258
vamb.spades.267_54_36	K05515
vamb.spades.267_54_69	K07258
vamb.spades.267_56_13	K06381
vamb.spades.267_63_11	K03642
vamb.spades.267_64_3	K19302
vamb.spades.267_66_30	K06381
vamb.spades.267_66_31	K00790
vamb.spades.267_75_7	K19224
vamb.spades.267_75_7	K21471
vamb.spades.267_76_24	K05366
vamb.spades.267_76_37	K00075
vamb.spades.286_3_10	K05364
vamb.spades.286_4_48	K01448
vamb.spades.286_4_83	K01924
vamb.spades.286_4_92	K06381
vamb.spades.286_4_93	K00790
vamb.spades.286_9_9	K07258
vamb.spades.286_17_92	K21472
vamb.spades.286_17_119	K03587
vamb.spades.286_17_119	K08384
vamb.spades.286_23_40	K03980
vamb.spades.286_24_9	K01921
vamb.spades.286_24_10	K01776
vamb.spades.286_24_19	K01448
vamb.spades.286_24_106	K00075
vamb.spades.286_24_186	K07258
vamb.spades.286_24_226	K07258
vamb.spades.286_31_2	K01928
vamb.spades.286_35_107	K01448
vamb.spades.286_43_50	K00790
vamb.spades.286_43_51	K01928
vamb.spades.286_43_73	K01775
vamb.spades.286_43_82	K01775
vamb.spades.286_47_3	K01448
vamb.spades.286_49_4	K08600
vamb.spades.286_56_3	K07258
vamb.spades.286_60_26	K01775
vamb.spades.286_60_72	K01921
vamb.spades.286_61_16	K05366
vamb.spades.286_61_17	K05515
vamb.spades.286_61_20	K05363
vamb.spades.286_61_20	K11693
vamb.spades.286_61_21	K01775
vamb.spades.286_69_62	K06153
vamb.spades.286_69_64	K08309
vamb.spades.286_71_82	K01448
vamb.spades.286_71_121	K21471
vamb.spades.286_74_47	K01775
vamb.spades.286_74_140	K07082
vamb.spades.286_74_143	K05515
vamb.spades.286_82_52	K06381
vamb.spades.286_82_69	K01925
vamb.spades.286_82_97	K07258
vamb.spades.286_82_204	K08309
vamb.spades.286_82_209	K00790
vamb.spades.286_82_210	K02563
vamb.spades.286_82_212	K01000
vamb.spades.286_82_214	K01928
vamb.spades.286_82_215	K03587
vamb.spades.286_82_215	K08384
vamb.spades.286_82_236	K01921
vamb.spades.286_82_237	K01928
vamb.spades.286_85_105	K07258
vamb.spades.286_88_20	K00790
vamb.spades.298_5_2	K01448
vamb.spades.298_35_1	K05515
vamb.spades.298_35_1	K21467
vamb.spades.298_43_5	K05515
vamb.spades.298_47_7	K03642
vamb.spades.298_85_2	K07258
vamb.spades.298_97_15	K07258
vamb.spades.298_112_7	K06381
vamb.spades.298_143_1	K01775
vamb.spades.298_143_16	K01448
vamb.spades.298_151_1	K05366
vamb.spades.298_151_1	K12555
vamb.spades.298_153_14	K08384
vamb.spades.298_153_15	K01928
vamb.spades.298_184_1	K01928
vamb.spades.298_184_3	K01000
vamb.spades.298_184_4	K01925
vamb.spades.298_184_6	K02563
vamb.spades.298_184_7	K01924
vamb.spades.298_184_8	K00075
vamb.spades.298_184_9	K00790
vamb.spades.298_188_1	K05363
vamb.spades.298_188_1	K11693
vamb.spades.298_196_2	K01921
vamb.spades.298_206_2	K03980
vamb.spades.298_245_2	K21471
vamb.spades.298_255_1	K07082
vamb.spades.298_256_6	K06153
vamb.spades.298_262_1	K01448
vamb.spades.298_309_2	K01775
vamb.spades.298_328_7	K06381
vamb.spades.298_340_1	K05515
vamb.spades.298_364_5	K06381
vamb.spades.298_364_6	K00790
vamb.spades.298_365_4	K08309
vamb.spades.298_366_1	K07260
vamb.spades.298_368_4	K01921
vamb.spades.298_392_1	K05515
vamb.spades.298_407_25	K01775
vamb.spades.298_414_1	K07258
vamb.spades.298_420_1	K07082
vamb.spades.298_439_33	K08309
vamb.spades.298_448_2	K01776
vamb.spades.6_2_19	K05366
vamb.spades.6_2_19	K12555
vamb.spades.6_2_34	K06381
vamb.spades.6_2_91	K07082
vamb.spades.6_4_92	K01448
vamb.spades.6_4_103	K01448
vamb.spades.6_5_36	K19302
vamb.spades.6_5_37	K19302
vamb.spades.6_5_56	K07258
vamb.spades.6_5_173	K08309
vamb.spades.6_7_127	K08309
vamb.spades.6_8_68	K06153
vamb.spades.6_8_99	K05515
vamb.spades.6_8_121	K01776
vamb.spades.6_8_122	K01448
vamb.spades.6_10_62	K01448
vamb.spades.6_10_137	K21471
vamb.spades.6_10_138	K06381
vamb.spades.6_10_139	K00790
vamb.spades.6_10_172	K01775
vamb.spades.6_10_173	K05363
vamb.spades.6_10_173	K11693
vamb.spades.6_10_374	K06381
vamb.spades.6_10_398	K19302
vamb.spades.6_11_4	K21471
vamb.spades.6_11_37	K21471
vamb.spades.6_14_10	K07258
vamb.spades.6_14_14	K19302
vamb.spades.6_16_23	K19224
vamb.spades.6_16_23	K21471
vamb.spades.6_16_94	K01775
vamb.spades.6_18_32	K01448
vamb.spades.6_18_187	K01921
vamb.spades.6_18_270	K07258
vamb.spades.6_18_329	K03980
vamb.spades.6_18_335	K01448
vamb.spades.6_18_418	K05364
vamb.spades.6_18_485	K00790
vamb.spades.6_18_486	K00075
vamb.spades.6_18_487	K01924
vamb.spades.6_18_488	K02563
vamb.spades.6_18_490	K01925
vamb.spades.6_18_491	K01000
vamb.spades.6_18_493	K01928
vamb.spades.6_18_494	K03587
vamb.spades.6_18_494	K08384
vamb.spades.6_21_66	K01297
vamb.spades.6_22_47	K21471
vamb.spades.6_23_81	K03980
vamb.spades.812_2_76	K21471
vamb.spades.812_7_7	K05366
vamb.spades.812_8_4	K08384
vamb.spades.812_8_5	K01928
vamb.spades.812_8_7	K01000
vamb.spades.812_8_8	K01925
vamb.spades.812_8_10	K02563
vamb.spades.812_8_11	K01924
vamb.spades.812_8_12	K00790
vamb.spades.812_8_13	K01921
vamb.spades.812_8_20	K21471
vamb.spades.812_11_22	K21471
vamb.spades.812_11_42	K05366
vamb.spades.812_11_42	K21464
vamb.spades.812_11_113	K00790
vamb.spades.812_12_12	K08309
vamb.spades.812_18_19	K00075
vamb.spades.812_19_103	K05515
vamb.spades.812_20_31	K01448
vamb.spades.812_21_10	K19302
vamb.spades.812_22_26	K07258
vamb.spades.812_27_8	K07258
vamb.spades.812_28_22	K01448
vamb.spades.812_29_17	K07258
vamb.spades.812_29_31	K06153
vamb.spades.812_30_24	K00790
vamb.spades.812_30_25	K06381
vamb.spades.812_37_10	K01448
vamb.spades.812_39_1	K01448
vamb.spades.812_40_1	K06381
vamb.spades.812_40_44	K07082
vamb.spades.812_41_6	K21471
vamb.spades.812_44_41	K01448
vamb.spades.812_44_48	K07260
vamb.spades.812_46_38	K01775
vamb.spades.812_50_85	K07258
vamb.spades.812_50_89	K01776
vamb.spades.812_51_49	K06381
vamb.spades.857_2_4	K19302
vamb.spades.857_8_4	K01448
vamb.spades.857_8_6	K01448
vamb.spades.857_19_9	K06381
vamb.spades.857_19_10	K00790
vamb.spades.857_25_29	K06381
vamb.spades.857_45_13	K19224
vamb.spades.857_45_13	K21471
vamb.spades.857_50_26	K00790
vamb.spades.857_50_27	K01924
vamb.spades.857_50_28	K02563
vamb.spades.857_50_30	K01925
vamb.spades.857_50_31	K01000
vamb.spades.857_50_33	K01928
vamb.spades.857_50_34	K03587
vamb.spades.857_50_34	K08384
vamb.spades.857_51_1	K01921
vamb.spades.857_55_27	K03980
vamb.spades.857_61_11	K01921
vamb.spades.857_61_21	K01448
vamb.spades.857_67_3	K08641
vamb.spades.857_68_36	K05515
vamb.spades.857_68_69	K07258
vamb.spades.857_81_11	K03642
vamb.spades.857_87_6	K01448
vamb.spades.857_87_7	K01448
vamb.spades.857_87_22	K19302
vamb.spades.857_90_82	K05363
vamb.spades.857_90_82	K11693
vamb.spades.857_91_40	K07284
vamb.spades.857_94_27	K08309
vamb.spades.857_94_47	K21471
vamb.spades.857_95_10	K05364
vamb.spades.857_97_54	K01775
vamb.spades.857_98_21	K06153
vamb.spades.857_101_25	K01775
vamb.spades.857_103_13	K01776
vamb.spades.857_104_4	K07258
vamb.spades.857_104_24	K07258
vamb.spades.857_104_67	K05515
vamb.spades.857_104_68	K07082
vamb.spades.857_105_32	K05366
vamb.spades.857_105_43	K00075
vamb.spades.857_110_30	K06381
